ifInOctets11,ifOutOctets11,ifOutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
996517599,2703863582,25,4420747,0,1500,16789771,0,88570022,278308141,189532908,8378871,85992,3161,13914,8387737,1759769,493511,3231,70738838,507001574,506998536,240037123,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996763225,2703880816,25,4420977,0,1500,16789870,0,88570022,278317064,189535469,8378871,92359,3161,13914,8388462,1759839,493585,3231,70738838,507001662,506998624,240037219,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996764553,2703888032,25,4421090,0,1500,16789991,0,88570023,278330467,189542884,8379272,98353,3573,13915,8389168,1759977,493728,3231,70738838,507001829,506998791,240037397,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996804993,2703941681,25,4421119,0,1500,16790025,0,88570023,278339201,189545683,8379272,104435,3573,13915,8389846,1760068,493812,3231,70738838,507001922,506998884,240037495,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996806762,2703948201,25,4421138,0,1500,16790044,0,88570403,278352859,189553020,8379674,110760,3468,14295,8390530,1760158,493903,3231,70738838,507002018,506998980,240037599,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996831712,2703976299,25,4421212,0,1500,16790124,0,88570426,278361499,189556247,8379674,116530,3445,14318,8391172,1760259,494008,3231,70738838,507002154,506999116,240037740,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996851344,2704000357,25,4421261,0,1500,16790171,0,88570630,278374106,189562772,8379998,122614,3296,14522,8391853,1760351,494093,3231,70738838,507002260,506999222,240037845,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996853837,2704005323,25,4421283,0,1500,16790198,0,88570788,278384052,189566257,8380075,129094,3378,14680,8392543,1760421,494163,3231,70738838,507002342,506999304,240037929,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996855392,2704009382,25,4421300,0,1500,16790242,0,88570902,278396398,189571824,8380335,135884,3460,14793,8393241,1760520,494257,3231,70738838,507002463,506999425,240038059,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996873336,2704030141,25,4421365,0,1500,16790276,0,88571002,278405766,189575839,8380476,141241,3384,14893,8393928,1760612,494331,3231,70738838,507002553,506999515,240038150,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996880547,2704046456,25,4421410,0,1500,16790328,0,88571219,278415671,189579270,8380650,147854,3393,15110,8394616,1760714,494426,3231,70738838,507002668,506999630,240038269,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996883093,2704052743,25,4421432,0,1500,16790353,0,88571414,278426141,189584197,8380879,153398,3216,15305,8395297,1760788,494497,3231,70738838,507002754,506999716,240038356,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996888634,2704060646,25,4421471,0,1500,16790393,0,88571549,278432535,189586339,8380879,157699,3081,15440,8395362,1760890,494578,3231,70738838,507002869,506999831,240038464,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
996917296,2704088278,25,4421551,0,1500,16790461,0,88571606,278442107,189593803,8381280,159811,3043,15497,8395368,1761969,495113,3231,70738838,507004116,507001078,240039126,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1001782576,2704415480,25,4426942,0,1500,16792272,0,88571728,278450440,189599915,8381676,162269,2896,15620,8395376,1767348,496867,3231,70738838,507009703,507006665,240040961,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1005424984,2704601578,25,4429879,0,1500,16793597,0,88573627,278458716,189607627,8381968,162834,58,16830,8395378,1770172,498244,3231,70738838,507012433,507009395,240042356,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1007003056,2704848631,25,4432468,0,1500,16794995,0,88573640,278462352,189611252,8382693,162847,1481,16841,8396093,1772939,499638,3231,70738838,507015053,507012015,240043805,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1010207002,2705128369,25,4435464,0,1500,16796482,0,88573656,278471814,189617719,8382982,165846,1991,16842,8397032,1776226,501207,3231,70738838,507018287,507015249,240045384,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1012883492,2705351278,25,4438415,0,1500,16797855,0,88573657,278483588,189623655,8383285,171685,2155,16843,8397932,1779320,502692,3231,70738838,507021459,507018421,240046908,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1015577747,2705549639,25,4441399,0,1500,16799181,0,88573659,278498296,189630981,8383687,179075,2466,16845,8398824,1782490,504128,3231,70738838,507024569,507021531,240048386,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1018665532,2705778124,25,4444654,0,1500,16800624,0,88573659,278507837,189634230,8383687,185647,2466,16845,8399665,1785717,505585,3231,70738838,507027645,507024607,240049857,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1021010570,2706056235,25,4447430,0,1500,16802098,0,88573660,278523181,189642955,8384088,192269,2666,16846,8400488,1788549,507090,3231,70738838,507030513,507027475,240051439,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1023171267,2706333257,25,4450044,0,1500,16803372,0,88573660,278532881,189646123,8384088,199036,2668,16846,8401302,1790953,508139,3231,70738838,507032927,507029889,240052503,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1026535538,2706539568,25,4453420,0,1500,16804480,0,88573660,278546278,189653315,8384488,205244,2987,16846,8402072,1794707,509305,3231,70738838,507036770,507033732,240053709,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1028948929,2706710309,25,4456065,0,1500,16805639,0,88573663,278559900,189659694,8384791,212488,3326,16850,8402860,1797282,510302,3231,70738838,507039430,507036392,240054753,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1030941097,2706891234,25,4458372,0,1500,16806628,0,88573664,278569853,189663545,8384890,218701,3358,16851,8403632,1799447,511366,3231,70738838,507041541,507038503,240055825,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1032454678,2707114420,25,4460990,0,1500,16807641,0,88573926,278587467,189673143,8385293,226719,3520,17113,8404391,1801965,512444,3231,70738838,507044199,507041161,240056950,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1034356521,2707295271,25,4462581,0,1500,16808219,0,88573939,278597232,189676282,8385293,233582,3507,17126,8405184,1802859,512845,3231,70738838,507044908,507041870,240057336,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1034423689,2707381933,25,4462758,0,1500,16808414,0,88574260,278611026,189683705,8385693,239957,3485,17447,8405918,1803181,513201,3231,70738838,507045255,507042217,240057720,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1034583169,2707573667,25,4463125,0,1500,16808827,0,88574268,278620485,189686627,8385693,246667,3477,17455,8406645,1803530,513577,3231,70738838,507045625,507042587,240058126,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1034689814,2707697129,25,4463367,0,1500,16809098,0,88574320,278633769,189694025,8386095,252556,3794,17507,8407373,1803863,513916,3231,70738838,507045970,507042932,240058500,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1034808370,2707853532,25,4463656,0,1500,16809428,0,88574412,278643434,189696985,8386103,259267,3763,17599,8408101,1804183,514252,3231,70738838,507046300,507043262,240058857,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1034910290,2707980023,25,4464018,0,1500,16809842,0,88574540,278655956,189703854,8386496,264924,3834,17726,8408804,1804577,514680,3231,70738838,507046743,507043705,240059335,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1035113801,2708223195,25,4464401,0,1500,16810216,0,88574765,278671399,189712020,8386750,272429,3851,17951,8409552,1805039,515022,3231,70738838,507047125,507044087,240059736,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1035159618,2708295537,25,4464611,0,1500,16810431,0,88574991,278681396,189716423,8386896,278124,3628,18177,8410271,1805268,515246,3231,70738838,507047365,507044327,240059985,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1035263673,2708423698,25,4464834,0,1500,16810667,0,88575042,278692396,189722061,8387201,283511,3803,18228,8410467,1805604,515598,3231,70738838,507047759,507044721,240060396,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1035377449,2708587320,25,4465162,0,1500,16811010,0,88577657,278704896,189732223,8387586,285907,91,19532,8410470,1805849,515852,3231,70738838,507048013,507044975,240060663,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1035428639,2708640544,25,4465273,0,1500,16811136,0,88577739,278708433,189735677,8388312,285995,1379,19614,8411120,1806007,516014,3231,70738838,507048193,507045155,240060869,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1035475792,2708707488,25,4465385,0,1500,16811268,0,88577769,278713940,189739258,8388540,287931,1816,19619,8411950,1806237,516266,3231,70738838,507048517,507045479,240061174,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1036483678,2708971620,25,4466445,0,1500,16811898,0,88577799,278726108,189746193,8388930,293165,2185,19627,8412755,1807301,516892,3231,70738838,507049627,507046589,240061872,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1041091012,2709641448,25,4470848,0,1500,16815208,0,88577804,278737163,189751113,8388948,299294,2216,19627,8413623,1811504,520035,3231,70738838,507054082,507051044,240065269,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1041274477,2709862855,25,4471273,0,1500,16815639,0,88577807,278750340,189758199,8389338,305388,2493,19630,8414428,1811916,520463,3231,70738838,507054528,507051490,240065662,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1041438713,2710043571,25,4471642,0,1500,16816002,0,88577807,278759433,189761624,8389350,311350,2515,19630,8415178,1812212,520759,3231,70738838,507054853,507051815,240065981,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1041591531,2710224368,25,4471935,0,1500,16816322,0,88577814,278772644,189768561,8389735,317651,2779,19637,8415929,1812634,521206,3231,70738838,507055341,507052303,240066471,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
1042408467,2710446810,25,4472900,0,1500,16816892,0,88577814,278781839,189771785,8389753,323788,2802,19637,8416670,1813510,521731,3231,70738838,507056272,507053234,240067047,3,0,0,0,0,245790100,50475258,255394736,115872435,115872417,84197932,slowloris
