ifInOctets11,ifOutOctets11,ifInUcastPkts11,ifOutUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,icmpInMsgs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
2004092468,801885762,11214573,3487324,2972,1244102,1180532,262,11969,91,11134,10188795,2609460,5425,11075771,11073120,3717411,3484,8651,1053,0,0,normal
2004565701,801955189,11215435,3487698,2972,1244351,1180774,262,11969,91,11134,10189215,2609610,5425,11076386,11073735,3717790,3484,8651,1053,0,0,normal
2005650025,801987477,11216059,3487920,2972,1244641,1181047,262,11969,91,11134,10189792,2609747,5425,11077238,11074587,3718184,3484,8651,1053,0,0,normal
2006828291,802060968,11217102,3488326,2972,1244981,1181364,262,11971,90,11135,10190138,2609904,5425,11077877,11075226,3718615,3484,8651,1053,0,0,normal
2007740498,802118038,11218074,3488713,2972,1245251,1181632,262,11971,90,11135,10190757,2610087,5425,11078726,11076075,3719025,3484,8651,1053,0,0,normal
2008874444,802175990,11218809,3488909,2972,1245398,1181773,262,11972,90,11135,10191073,2610189,5425,11079135,11076484,3719215,3484,8651,1053,0,0,normal
2009227857,802209781,11219145,3489007,2972,1245464,1181839,262,11972,90,11135,10191688,2610347,5425,11079803,11077152,3719422,3484,8651,1053,0,0,normal
2009929985,802289208,11219751,3489170,2972,1245549,1181927,262,11976,91,11137,10192066,2610508,5425,11080474,11077823,3719669,3484,8651,1053,0,0,normal
2010263995,802330777,11220084,3489291,2972,1245613,1181994,262,11977,90,11137,10192655,2610680,5425,11080865,11078214,3719854,3484,8651,1053,0,0,normal
2010919647,802403724,11220703,3489467,2972,1245680,1182062,262,11978,90,11137,10193368,2610846,5425,11081534,11078883,3720069,3484,8651,1053,0,0,normal
2011554743,802545343,11222571,3490066,2972,1245847,1182233,262,11979,88,11142,10195214,2611480,5425,11083539,11080888,3720849,3484,8651,1053,0,0,normal
2013829692,802712112,11223459,3490463,2972,1245986,1182381,262,11979,89,11143,10195831,2611755,5425,11084236,11081585,3721191,3484,8651,1053,0,0,normal
2014248321,802815405,11224159,3490723,2972,1246087,1182490,262,11979,89,11143,10196450,2611975,5425,11084916,11082265,3721471,3484,8651,1053,0,0,normal
2014902939,802832063,11224463,3490811,2972,1246161,1182563,262,11979,89,11143,10197034,2612138,5425,11085556,11082905,3721688,3484,8651,1053,0,0,normal
2015565744,802873634,11225056,3491013,2972,1246234,1182636,262,11979,89,11143,10197393,2612325,5425,11085965,11083314,3721925,3484,8651,1053,0,0,normal
2015964374,802918925,11225458,3491176,2972,1246320,1182724,262,11981,89,11144,10198096,2612590,5425,11086749,11084098,3722267,3484,8651,1053,0,0,normal
2016681043,802996578,11226166,3491429,2972,1246398,1182807,262,11981,88,11144,10198696,2612792,5425,11087334,11084683,3722503,3484,8651,1053,0,0,normal
2017301746,803039106,11226752,3491619,2972,1246488,1182900,262,11981,88,11145,10199175,2612942,5425,11087907,11085256,3722741,3484,8651,1053,0,0,normal
2018680746,803093561,11227894,3492226,2972,1246563,1182975,262,11981,87,11145,10201517,2613559,5425,11090215,11087564,3723381,3484,8651,1053,0,0,normal
2021643561,803184421,11230313,3492449,2972,1246651,1183068,262,11981,85,11146,10203791,2614014,5425,11092562,11089911,3723914,3484,8651,1053,0,0,normal
2024245029,803279280,11232438,3492975,2972,1246736,1183152,262,11982,84,11146,10205863,2614500,5425,11094750,11092099,3724506,3484,8651,1053,0,0,normal
2026163587,803351666,11234032,3493328,2996,1247004,1183427,273,11982,91,11178,10206467,2614673,5425,11095419,11092768,3724749,3484,8651,1053,0,0,normal
2027375960,803390363,11235038,3493591,3036,1247160,1183583,273,11982,77,11214,10208643,2615147,5425,11097669,11095018,3725329,3484,8651,1053,0,0,normal
2030006487,803480867,11237199,3494090,3060,1247252,1183680,273,11982,77,11238,10209757,2615474,5425,11098766,11096115,3725701,3484,8651,1053,0,0,normal
2031325077,803535119,11238302,3494432,3072,1247332,1183774,273,11982,78,11253,10211825,2615977,5425,11100907,11098256,3726280,3484,8651,1053,0,0,normal
2033823166,803654857,11240363,3494909,3072,1247424,1183872,275,11983,82,11256,10212877,2616263,5425,11102014,11099363,3726604,3484,8651,1053,0,0,normal
2035091013,803748390,11241470,3495303,3072,1247591,1184016,278,11983,89,11260,10214949,2616743,5425,11104248,11101597,3727197,3484,8651,1053,0,0,normal
2037672953,803837732,11243579,3495720,3102,1247694,1184118,279,11983,79,11287,10216949,2617255,5425,11106496,11103845,3727804,3484,8651,1053,0,0,normal
2039131422,803893298,11244796,3496221,3118,1247752,1184176,279,11983,79,11303,10218653,2617617,5425,11108510,11105859,3728252,3484,8651,1053,0,0,normal
2042954753,804036943,11247904,3496810,3122,1247875,1184310,279,11985,79,11308,10220260,2618061,5425,11110726,11108075,3728915,3484,8651,1053,0,0,normal
2045736422,804137257,11250236,3497479,3130,1248147,1184575,279,11985,78,11316,10222386,2618555,5425,11112129,11109478,3729506,3484,8651,1053,0,0,normal
2047499208,804214427,11251753,3497992,3131,1248398,1184816,279,11985,77,11316,10224502,2619088,5425,11114490,11111839,3730279,3484,8651,1053,0,0,normal
2050687559,804316414,11254432,3498770,3131,1248650,1185065,279,11985,77,11316,10226576,2619674,5425,11116848,11114197,3731148,3484,8651,1053,0,0,normal
2053790775,804423714,11256932,3499394,3131,1248777,1185192,279,11985,77,11316,10228769,2620170,5425,11119160,11116509,3731700,3484,8651,1053,0,0,normal
2055148949,804525922,11259049,3499980,3135,1248844,1185263,279,11986,78,11321,10229894,2620522,5425,11120270,11117619,3732093,3484,8651,1053,0,0,normal
2057634761,804557698,11260082,3500181,3139,1248881,1185299,279,11986,78,11325,10231971,2620939,5425,11122388,11119737,3732550,3484,8651,1053,0,0,normal
2060257771,804632308,11262207,3500698,3139,1248926,1185354,279,11986,78,11325,10234039,2621424,5425,11124535,11121884,3733120,3484,8651,1053,0,0,normal
2062956200,804769776,11264487,3501361,3139,1249111,1185539,279,11986,78,11325,10235280,2621813,5425,11125920,11123269,3733685,3484,8651,1053,0,0,normal
2064633077,804858041,11266029,3501892,3139,1249378,1185793,279,11986,78,11326,10237263,2622231,5425,11128150,11125499,3734352,3484,8651,1053,0,0,normal
2067571530,804948665,11268470,3502489,3139,1249615,1186020,279,11986,78,11326,10238972,2622617,5425,11130113,11127462,3734989,3484,8651,1053,0,0,normal
2069188596,805029932,11269872,3502939,3139,1249858,1186271,279,11986,77,11327,10239519,2622828,5425,11130901,11128250,3735449,3484,8651,1053,0,0,normal
2069959208,805076665,11270545,3503300,3143,1250031,1186456,279,11986,77,11332,10239883,2622989,5425,11131377,11128726,3735725,3484,8651,1053,0,0,normal
2070536644,805129179,11271116,3503396,3147,1250060,1186483,279,11986,77,11336,10240441,2623175,5425,11131968,11129317,3735936,3484,8651,1053,0,0,normal
2071277877,805189435,11271817,3503633,3147,1250090,1186514,280,11987,79,11338,10240839,2623361,5425,11132630,11129979,3736183,3484,8651,1053,0,0,normal
2071942535,805276675,11272473,3503878,3147,1250180,1186606,282,11987,83,11340,10241566,2623627,5425,11133102,11130451,3736443,3484,8651,1053,0,0,normal
2072320533,805339200,11272942,3504091,3158,1250333,1186762,286,11987,83,11353,10242298,2623883,5425,11133810,11131159,3736733,3484,8651,1053,0,0,normal
2072961779,805369732,11273509,3504242,3158,1250368,1186797,286,11987,83,11353,10242676,2624049,5425,11134211,11131560,3736924,3484,8651,1053,0,0,normal
2073310781,805465761,11273956,3504479,3159,1250460,1186896,286,11987,80,11355,10243363,2624313,5425,11134981,11132330,3737252,3484,8651,1053,0,0,normal
2074086075,805632301,11274891,3504967,3162,1250719,1187166,286,11987,82,11360,10244016,2624541,5425,11135944,11133293,3737773,3484,8651,1053,0,0,normal
2074744194,805693312,11275492,3505264,3166,1250989,1187419,286,11987,82,11364,10244412,2624732,5425,11136869,11134218,3738253,3484,8651,1053,0,0,normal
2075847501,805753821,11276493,3505653,3166,1251236,1187658,286,11987,82,11364,10245045,2624930,5425,11137457,11134806,3738620,3484,8651,1053,0,0,normal
2077142024,805813811,11277664,3506062,3166,1251508,1187925,286,11987,82,11364,10245697,2625132,5425,11138376,11135725,3739105,3484,8651,1053,0,0,normal
2078637105,805879971,11278963,3506497,3166,1251729,1188142,286,11987,82,11364,10246375,2625362,5425,11139186,11136535,3739501,3484,8651,1053,0,0,normal
2079373072,805962194,11279687,3506778,3166,1251772,1188195,286,11989,82,11364,10246749,2625518,5425,11139843,11137192,3739752,3484,8651,1053,0,0,normal
2079702092,806006784,11280054,3506948,3166,1251855,1188288,289,11989,86,11368,10247394,2625758,5425,11140275,11137624,3739985,3484,8651,1053,0,0,normal
2080376156,806093963,11280719,3507216,3166,1251916,1188358,289,11989,85,11368,10248044,2625994,5425,11140960,11138309,3740256,3484,8651,1053,0,0,normal
2080716274,806125935,11281386,3507474,3188,1252055,1188508,289,11989,79,11389,10248661,2626196,5425,11141943,11139292,3740795,3484,8651,1053,0,0,normal
2083460362,806329841,11283553,3508420,3192,1252927,1189332,289,11989,80,11394,10249038,2626367,5425,11142939,11140288,3741537,3484,8651,1053,0,0,normal
2084094485,806391871,11284443,3508713,3196,1252996,1189405,289,11989,80,11398,10249771,2626578,5425,11143651,11141000,3741808,3484,8651,1053,0,0,normal
2084781478,806433066,11284866,3508872,3196,1253048,1189469,289,11989,80,11399,10250484,2626805,5425,11144376,11141725,3742120,3484,8651,1053,0,0,normal
2085513288,806575790,11285597,3509204,3200,1253162,1189578,291,11990,84,11406,10251176,2627104,5425,11145098,11142447,3742438,3484,8651,1053,0,0,normal
2085886514,806659921,11285994,3509396,3200,1253234,1189649,291,11990,85,11407,10251575,2627295,5425,11145540,11142889,3742666,3484,8651,1053,0,0,normal
2086545181,806713664,11286625,3509614,3200,1253276,1189690,291,11990,83,11407,10252204,2627515,5425,11146203,11143552,3742914,3484,8651,1053,0,0,normal
2086879250,806733788,11286959,3509729,3212,1253356,1189768,292,11990,78,11418,10252557,2627670,5425,11146616,11143965,3743111,3484,8651,1053,0,0,normal
2087541178,806821777,11287611,3509955,3224,1253438,1189856,292,11990,78,11430,10253172,2627861,5425,11147274,11144623,3743342,3484,8651,1053,0,0,normal
2087877796,806844932,11287912,3510056,3228,1253470,1189888,292,11990,78,11434,10253533,2628022,5425,11147680,11145029,3743544,3484,8651,1053,0,0,normal
2088529822,806882118,11288521,3510235,3228,1253509,1189927,292,11990,78,11435,10253972,2628166,5425,11148078,11145427,3743708,3484,8651,1053,0,0,normal
2088874648,806921940,11288919,3510391,3232,1253549,1189970,292,11992,78,11439,10254564,2628334,5425,11148710,11146059,3743924,3484,8651,1053,0,0,normal
2089521703,806956222,11289491,3510553,3232,1253575,1189996,292,11993,78,11439,10254950,2628522,5425,11149116,11146465,3744132,3484,8651,1053,0,0,normal
2089864136,806995022,11289858,3510707,3232,1253598,1190018,292,11993,78,11439,10255543,2628715,5425,11149733,11147082,3744346,3484,8651,1053,0,0,normal
2090511210,807044155,11290455,3510911,3232,1253616,1190035,292,11993,78,11439,10255924,2628897,5425,11150135,11147484,3744545,3484,8651,1053,0,0,normal
2090858348,807088159,11290838,3511077,3232,1253676,1190092,292,11993,80,11441,10256284,2629044,5425,11150758,11148107,3744784,3484,8651,1053,0,0,normal
2091177851,807113435,11291160,3511197,3240,1253732,1190148,292,11994,80,11449,10256891,2629233,5425,11151213,11148562,3744982,3484,8651,1053,0,0,normal
2091859193,807163494,11291817,3511414,3240,1253776,1190193,292,11994,80,11450,10257245,2629379,5425,11151622,11148971,3745180,3484,8651,1053,0,0,normal
2092182555,807193164,11292144,3511538,3240,1253801,1190217,292,11994,80,11450,10257856,2629583,5425,11152252,11149601,3745398,3484,8651,1053,0,0,normal
2092523553,807224431,11292882,3511762,3240,1253824,1190241,292,11994,80,11450,10258408,2629750,5425,11152731,11150080,3745587,3484,8651,1053,0,0,normal
2093217578,807310941,11293226,3511923,3240,1254024,1190442,292,11994,80,11450,10259004,2629950,5425,11153632,11150981,3746114,3484,8651,1053,0,0,normal
2094547088,807401928,11295499,3512919,3240,1254782,1191173,292,11994,80,11452,10259341,2630121,5425,11154719,11152068,3747012,3484,8651,1053,0,0,normal
2096596571,807505561,11296228,3513215,3240,1254957,1191345,292,11995,80,11452,10259870,2630317,5425,11155326,11152675,3747273,3484,8651,1053,0,0,normal
2097193887,807571430,11296906,3513533,3240,1255069,1191457,293,11998,82,11454,10260411,2630534,5425,11155927,11153276,3747552,3484,8651,1053,0,0,normal
2097750802,807637562,11297395,3513689,3240,1255316,1191708,300,11999,97,11463,10260755,2630709,5425,11156601,11153950,3747889,3484,8651,1053,0,0,normal
2098046915,807683521,11297730,3513852,3240,1255400,1191793,300,12000,96,11463,10261302,2630938,5425,11156996,11154345,3748140,3484,8651,1053,0,0,normal
2098627155,807777509,11298295,3514095,3240,1255529,1191931,300,12000,97,11464,10261686,2631104,5425,11157406,11154755,3748355,3484,8651,1053,0,0,normal
2098917721,807847804,11298646,3514246,3240,1255643,1192047,300,12000,97,11464,10262186,2631254,5425,11157971,11155320,3748583,3484,8651,1053,0,0,normal
2099450029,807895096,11299126,3514410,3240,1255742,1192149,300,12001,97,11464,10262506,2631408,5425,11158338,11155687,3748781,3484,8651,1053,0,0,normal
2099727831,807938048,11299437,3514554,3240,1255835,1192245,300,12002,97,11464,10263027,2631598,5425,11158911,11156260,3749025,3484,8651,1053,0,0,normal
2100258196,807960355,11299898,3514675,3240,1255926,1192336,300,12002,97,11464,10263342,2631734,5425,11159273,11156622,3749205,3484,8651,1053,0,0,normal
2100557095,808004831,11300218,3514806,3240,1256029,1192440,300,12002,97,11465,10263842,2631898,5425,11159838,11157187,3749434,3484,8651,1053,0,0,normal
2101105918,808044315,11300762,3514996,3240,1256136,1192546,300,12002,97,11465,10264167,2632044,5425,11160218,11157567,3749631,3484,8651,1053,0,0,normal
2101391718,808092552,11301067,3515136,3240,1256240,1192648,300,12003,97,11466,10264516,2632219,5425,11160827,11158176,3749900,3484,8651,1053,0,0,normal
2101674980,808133249,11301394,3515290,3240,1256357,1192764,300,12003,97,11466,10265012,2632383,5425,11161208,11158557,3750104,3484,8651,1053,0,0,normal
2102234532,808171862,11301935,3515445,3240,1256456,1192861,300,12003,97,11466,10265425,2632499,5425,11161570,11158919,3750265,3484,8651,1053,0,0,normal
2102496266,808189595,11302213,3515538,3240,1256564,1192969,300,12003,97,11466,10265916,2632651,5425,11162123,11159472,3750481,3484,8651,1053,0,0,normal
2102779372,808212946,11302494,3515639,3240,1256651,1193055,300,12003,97,11466,10266251,2632826,5425,11162515,11159864,3750706,3484,8651,1053,0,0,normal
2103318248,808276291,11303038,3515855,3240,1256752,1193160,300,12003,94,11466,10266534,2632948,5425,11163056,11160405,3750917,3484,8651,1053,0,0,normal
2103596542,808308556,11303310,3515957,3240,1256841,1193249,300,12004,94,11466,10267063,2633128,5425,11163424,11160773,3751110,3484,8651,1053,0,0,normal
2103876034,808334858,11303597,3516061,3240,1256933,1193343,300,12004,89,11466,10267363,2633283,5425,11163772,11161121,3751312,3484,8651,1053,0,0,normal
2104410605,808387144,11304115,3516258,3240,1257026,1193435,300,12004,89,11466,10267871,2633445,5425,11164342,11161691,3751536,3484,8651,1053,0,0,normal
2104807258,808417596,11304481,3516373,3240,1257122,1193530,300,12004,88,11467,10268216,2633630,5425,11164739,11162088,3751768,3484,8651,1053,0,0,normal
2105237145,808466553,11304936,3516562,3240,1257235,1193645,300,12007,88,11467,10268782,2633790,5425,11165319,11162668,3751989,3484,8651,1053,0,0,normal
2105687633,808528179,11305416,3516741,3240,1257473,1193885,300,12007,87,11467,10269116,2633900,5425,11165941,11163290,3752427,3484,8651,1053,0,0,normal
2107144826,808592656,11306727,3517295,3240,1258219,1194572,300,12007,87,11467,10269623,2634063,5425,11167159,11164508,3753229,3484,8651,1053,0,0,normal
2108967890,808691087,11308298,3517866,3240,1258522,1194857,300,12007,88,11468,10269920,2634207,5425,11167594,11164943,3753496,3484,8651,1053,0,0,normal
2109404833,808745603,11308724,3518030,3266,1258831,1195171,310,12008,89,11500,10270450,2634396,5425,11168230,11165579,3753791,3484,8651,1053,0,0,normal
2109693785,808778249,11309017,3518145,3266,1258895,1195235,310,12008,89,11501,10270734,2634528,5425,11168578,11165927,3753988,3484,8651,1053,0,0,normal
2110235415,808837393,11309537,3518334,3302,1259029,1195378,310,12009,77,11533,10271301,2634702,5425,11169173,11166522,3754230,3484,8651,1053,0,0,normal
2110527314,808880723,11309870,3518476,3310,1259077,1195427,310,12009,77,11541,10271663,2634883,5425,11169557,11166906,3754444,3484,8651,1053,0,0,normal
2111602147,808959165,11310816,3518720,3318,1259144,1195495,310,12009,78,11550,10272504,2635094,5425,11170906,11168255,3754758,3484,8651,1053,0,0,normal
2112567255,809008449,11311704,3518927,3318,1259172,1195523,310,12010,78,11550,10273813,2635338,5425,11171664,11169013,3754969,3484,8651,1053,0,0,normal
2113908670,809047357,11312808,3519146,3322,1259210,1195559,310,12010,77,11554,10274489,2635515,5425,11172376,11169725,3755191,3484,8651,1053,0,0,normal
2114550639,809075330,11313381,3519291,3326,1259255,1195608,310,12010,78,11559,10275607,2635748,5425,11173507,11170856,3755446,3484,8651,1053,0,0,normal
2115836423,809128811,11314443,3519525,3326,1259276,1195629,310,12011,78,11559,10276141,2635916,5425,11174068,11171417,3755640,3484,8651,1053,0,0,normal
2116558254,809180926,11315101,3519719,3326,1259351,1195700,310,12011,81,11562,10277342,2636162,5425,11175341,11172690,3755962,3484,8651,1053,0,0,normal
2117285557,809205109,11315727,3519959,3326,1259368,1195718,310,12011,81,11562,10278081,2636329,5425,11176004,11173353,3756137,3484,8651,1053,0,0,normal
